dataset,scenario,gcm,rcm,variant,version,frequency,variable,year,relative_path,file_name,size_bytes,name_size_sha256
CORDEX-CMIP6 CNRM-ESM2-1 / ICON-CLM-202407-1-1 SSP126,SSP126,CNRM-ESM2-1,ICON-CLM-202407-1-1,r1i1p1f2,v1-r1,1hrPt,tas,2026,EUR-12/CLMCOM-BTU/ICON-CLM-202407-1-1/CNRM-ESM2-1/ssp126/r1i1p1f2/v1-r1/1hrPt/tas/tas_EUR-12_CNRM-ESM2-1_ssp126_r1i1p1f2_CLMCOM-BTU_ICON-CLM-202407-1-1_v1-r1_1hrPt_20260101000000-20261231230000.nc,tas_EUR-12_CNRM-ESM2-1_ssp126_r1i1p1f2_CLMCOM-BTU_ICON-CLM-202407-1-1_v1-r1_1hrPt_20260101000000-20261231230000.nc,3948346063,3c4eb91b90cc2a8433c37ed5657bc9507ff347624d2344b43b4775598b10df3e
CORDEX-CMIP6 CNRM-ESM2-1 / ICON-CLM-202407-1-1 SSP126,SSP126,CNRM-ESM2-1,ICON-CLM-202407-1-1,r1i1p1f2,v1-r1,1hrPt,tas,2027,EUR-12/CLMCOM-BTU/ICON-CLM-202407-1-1/CNRM-ESM2-1/ssp126/r1i1p1f2/v1-r1/1hrPt/tas/tas_EUR-12_CNRM-ESM2-1_ssp126_r1i1p1f2_CLMCOM-BTU_ICON-CLM-202407-1-1_v1-r1_1hrPt_20270101000000-20271231230000.nc,tas_EUR-12_CNRM-ESM2-1_ssp126_r1i1p1f2_CLMCOM-BTU_ICON-CLM-202407-1-1_v1-r1_1hrPt_20270101000000-20271231230000.nc,3948782669,8488694951351839b54723bc53dbff840944ed95292679790c2d3ff0dfcb5d2a
CORDEX-CMIP6 CNRM-ESM2-1 / ICON-CLM-202407-1-1 SSP126,SSP126,CNRM-ESM2-1,ICON-CLM-202407-1-1,r1i1p1f2,v1-r1,1hrPt,tas,2028,EUR-12/CLMCOM-BTU/ICON-CLM-202407-1-1/CNRM-ESM2-1/ssp126/r1i1p1f2/v1-r1/1hrPt/tas/tas_EUR-12_CNRM-ESM2-1_ssp126_r1i1p1f2_CLMCOM-BTU_ICON-CLM-202407-1-1_v1-r1_1hrPt_20280101000000-20281231230000.nc,tas_EUR-12_CNRM-ESM2-1_ssp126_r1i1p1f2_CLMCOM-BTU_ICON-CLM-202407-1-1_v1-r1_1hrPt_20280101000000-20281231230000.nc,3963662112,4a74d641a45a619106522546c0a34b8e52b1f367cd7de8d2e5033f18ed740483
CORDEX-CMIP6 CNRM-ESM2-1 / ICON-CLM-202407-1-1 SSP126,SSP126,CNRM-ESM2-1,ICON-CLM-202407-1-1,r1i1p1f2,v1-r1,1hrPt,tas,2029,EUR-12/CLMCOM-BTU/ICON-CLM-202407-1-1/CNRM-ESM2-1/ssp126/r1i1p1f2/v1-r1/1hrPt/tas/tas_EUR-12_CNRM-ESM2-1_ssp126_r1i1p1f2_CLMCOM-BTU_ICON-CLM-202407-1-1_v1-r1_1hrPt_20290101000000-20291231230000.nc,tas_EUR-12_CNRM-ESM2-1_ssp126_r1i1p1f2_CLMCOM-BTU_ICON-CLM-202407-1-1_v1-r1_1hrPt_20290101000000-20291231230000.nc,3951995000,cfcc2ef9054f6e84498d552d9bce4fb1374230513b8395bc1779c1bc8e99ad5a
CORDEX-CMIP6 CNRM-ESM2-1 / ICON-CLM-202407-1-1 SSP126,SSP126,CNRM-ESM2-1,ICON-CLM-202407-1-1,r1i1p1f2,v1-r1,1hrPt,tas,2030,EUR-12/CLMCOM-BTU/ICON-CLM-202407-1-1/CNRM-ESM2-1/ssp126/r1i1p1f2/v1-r1/1hrPt/tas/tas_EUR-12_CNRM-ESM2-1_ssp126_r1i1p1f2_CLMCOM-BTU_ICON-CLM-202407-1-1_v1-r1_1hrPt_20300101000000-20301231230000.nc,tas_EUR-12_CNRM-ESM2-1_ssp126_r1i1p1f2_CLMCOM-BTU_ICON-CLM-202407-1-1_v1-r1_1hrPt_20300101000000-20301231230000.nc,3950905282,373c228d4fcd763607a5ce35a06beda4d8205a700bf36df54e72d81111c59a5a
CORDEX-CMIP6 CNRM-ESM2-1 / ICON-CLM-202407-1-1 SSP126,SSP126,CNRM-ESM2-1,ICON-CLM-202407-1-1,r1i1p1f2,v1-r1,1hrPt,tas,2031,EUR-12/CLMCOM-BTU/ICON-CLM-202407-1-1/CNRM-ESM2-1/ssp126/r1i1p1f2/v1-r1/1hrPt/tas/tas_EUR-12_CNRM-ESM2-1_ssp126_r1i1p1f2_CLMCOM-BTU_ICON-CLM-202407-1-1_v1-r1_1hrPt_20310101000000-20311231230000.nc,tas_EUR-12_CNRM-ESM2-1_ssp126_r1i1p1f2_CLMCOM-BTU_ICON-CLM-202407-1-1_v1-r1_1hrPt_20310101000000-20311231230000.nc,3952375945,171dd1275fd7566c1a67643d5e04751dc2058bd0483fc6022ad4efa98d28f2e5
CORDEX-CMIP6 CNRM-ESM2-1 / ICON-CLM-202407-1-1 SSP126,SSP126,CNRM-ESM2-1,ICON-CLM-202407-1-1,r1i1p1f2,v1-r1,1hrPt,tas,2032,EUR-12/CLMCOM-BTU/ICON-CLM-202407-1-1/CNRM-ESM2-1/ssp126/r1i1p1f2/v1-r1/1hrPt/tas/tas_EUR-12_CNRM-ESM2-1_ssp126_r1i1p1f2_CLMCOM-BTU_ICON-CLM-202407-1-1_v1-r1_1hrPt_20320101000000-20321231230000.nc,tas_EUR-12_CNRM-ESM2-1_ssp126_r1i1p1f2_CLMCOM-BTU_ICON-CLM-202407-1-1_v1-r1_1hrPt_20320101000000-20321231230000.nc,3967168474,82bf11cf66db84422bb24e1f8bd66098877079f02114ae4b95cf4c9d9e1c10d1
CORDEX-CMIP6 CNRM-ESM2-1 / ICON-CLM-202407-1-1 SSP126,SSP126,CNRM-ESM2-1,ICON-CLM-202407-1-1,r1i1p1f2,v1-r1,1hrPt,tas,2033,EUR-12/CLMCOM-BTU/ICON-CLM-202407-1-1/CNRM-ESM2-1/ssp126/r1i1p1f2/v1-r1/1hrPt/tas/tas_EUR-12_CNRM-ESM2-1_ssp126_r1i1p1f2_CLMCOM-BTU_ICON-CLM-202407-1-1_v1-r1_1hrPt_20330101000000-20331231230000.nc,tas_EUR-12_CNRM-ESM2-1_ssp126_r1i1p1f2_CLMCOM-BTU_ICON-CLM-202407-1-1_v1-r1_1hrPt_20330101000000-20331231230000.nc,3954874484,75c636b61a780383f6f852d0e2e011cca77572bb18181b738cf29199076561ef
CORDEX-CMIP6 CNRM-ESM2-1 / ICON-CLM-202407-1-1 SSP126,SSP126,CNRM-ESM2-1,ICON-CLM-202407-1-1,r1i1p1f2,v1-r1,1hrPt,tas,2034,EUR-12/CLMCOM-BTU/ICON-CLM-202407-1-1/CNRM-ESM2-1/ssp126/r1i1p1f2/v1-r1/1hrPt/tas/tas_EUR-12_CNRM-ESM2-1_ssp126_r1i1p1f2_CLMCOM-BTU_ICON-CLM-202407-1-1_v1-r1_1hrPt_20340101000000-20341231230000.nc,tas_EUR-12_CNRM-ESM2-1_ssp126_r1i1p1f2_CLMCOM-BTU_ICON-CLM-202407-1-1_v1-r1_1hrPt_20340101000000-20341231230000.nc,3952957279,0bbbc48a71af25fa03be2d086d77d257a1797a7ca90d2d2294dedb80dcd6e6af
CORDEX-CMIP6 CNRM-ESM2-1 / ICON-CLM-202407-1-1 SSP126,SSP126,CNRM-ESM2-1,ICON-CLM-202407-1-1,r1i1p1f2,v1-r1,1hrPt,tas,2035,EUR-12/CLMCOM-BTU/ICON-CLM-202407-1-1/CNRM-ESM2-1/ssp126/r1i1p1f2/v1-r1/1hrPt/tas/tas_EUR-12_CNRM-ESM2-1_ssp126_r1i1p1f2_CLMCOM-BTU_ICON-CLM-202407-1-1_v1-r1_1hrPt_20350101000000-20351231230000.nc,tas_EUR-12_CNRM-ESM2-1_ssp126_r1i1p1f2_CLMCOM-BTU_ICON-CLM-202407-1-1_v1-r1_1hrPt_20350101000000-20351231230000.nc,3956244488,29611b04bb428eb971dd96625e5a462afb7617d354174a340d6681cee6ffa4fb
